,open,high,low,close,adjclose,volume,ticker
1992-08-27,0.3995535671710968,0.4029017984867096,0.3950892984867096,0.3973214328289032,0.3299860954284668,82745600.0,AAPL
1992-08-28,0.3950892984867096,0.4040178656578064,0.3928571343421936,0.4017857015132904,0.33369389176368713,61241600.0,AAPL
1992-08-31,0.4017857015132904,0.4129464328289032,0.3995535671710968,0.4107142984867096,0.3411092758178711,121116800.0,AAPL
1992-09-01,0.4129464328289032,0.4151785671710968,0.4084821343421936,0.4151785671710968,0.34481698274612427,60289600.0,AAPL
1992-09-02,0.4151785671710968,0.4352678656578064,0.4151785671710968,0.4330357015132904,0.35964781045913696,189896000.0,AAPL
1992-09-03,0.4375,0.4397321343421936,0.4263392984867096,0.4263392984867096,0.35408616065979004,211859200.0,AAPL
1992-09-04,0.4308035671710968,0.4308035671710968,0.4174107015132904,0.421875,0.3503786027431488,63235200.0,AAPL
1992-09-08,0.4174107015132904,0.4285714328289032,0.4151785671710968,0.4263392984867096,0.35408616065979004,70000000.0,AAPL
1992-09-09,0.4285714328289032,0.4397321343421936,0.4263392984867096,0.4375,0.3633556067943573,157203200.0,AAPL
1992-09-10,0.4285714328289032,0.4419642984867096,0.4241071343421936,0.4397321343421936,0.3652094006538391,228177600.0,AAPL
1992-09-11,0.4375,0.4397321343421936,0.4241071343421936,0.4252232015132904,0.35315942764282227,179883200.0,AAPL
1992-09-14,0.4375,0.4464285671710968,0.4330357015132904,0.4419642984867096,0.3670632839202881,214681600.0,AAPL
1992-09-15,0.4397321343421936,0.4397321343421936,0.4263392984867096,0.4308035671710968,0.35779398679733276,218523200.0,AAPL
1992-09-16,0.4263392984867096,0.4308035671710968,0.4151785671710968,0.4196428656578064,0.348524808883667,178718400.0,AAPL
1992-09-17,0.421875,0.421875,0.4051339328289032,0.4107142984867096,0.3411092758178711,172435200.0,AAPL
1992-09-18,0.4084821343421936,0.4185267984867096,0.4040178656578064,0.4151785671710968,0.34481698274612427,115606400.0,AAPL
1992-09-21,0.4174107015132904,0.4263392984867096,0.4129464328289032,0.4151785671710968,0.34481698274612427,89678400.0,AAPL
1992-09-22,0.4174107015132904,0.4174107015132904,0.4040178656578064,0.4084821343421936,0.33925554156303406,111540800.0,AAPL
1992-09-23,0.4107142984867096,0.4241071343421936,0.40625,0.4241071343421936,0.352232426404953,123972800.0,AAPL
1992-09-24,0.421875,0.4263392984867096,0.4129464328289032,0.4129464328289032,0.3429631292819977,125652800.0,AAPL
1992-09-25,0.4129464328289032,0.4151785671710968,0.4040178656578064,0.40625,0.3374015986919403,137468800.0,AAPL
1992-09-28,0.4017857015132904,0.4017857015132904,0.390625,0.3995535671710968,0.33183997869491577,149520000.0,AAPL
1992-09-29,0.3973214328289032,0.40625,0.3928571343421936,0.4006696343421936,0.33276697993278503,157270400.0,AAPL
1992-09-30,0.4017857015132904,0.40625,0.3973214328289032,0.4029017984867096,0.3346208333969116,100049600.0,AAPL
1992-10-01,0.3995535671710968,0.4029017984867096,0.3950892984867096,0.3950892984867096,0.3281323313713074,122729600.0,AAPL
1992-10-02,0.3973214328289032,0.3995535671710968,0.3839285671710968,0.390625,0.32442471385002136,113545600.0,AAPL
1992-10-05,0.3861607015132904,0.390625,0.3705357015132904,0.3883928656578064,0.3225707709789276,264958400.0,AAPL
1992-10-06,0.390625,0.4017857015132904,0.3816964328289032,0.3995535671710968,0.33183997869491577,113444800.0,AAPL
1992-10-07,0.4017857015132904,0.4040178656578064,0.3883928656578064,0.390625,0.32442471385002136,113310400.0,AAPL
1992-10-08,0.3928571343421936,0.3950892984867096,0.3839285671710968,0.3883928656578064,0.3225707709789276,126974400.0,AAPL
1992-10-09,0.3883928656578064,0.3928571343421936,0.3839285671710968,0.3872767984867096,0.3216439187526703,58744000.0,AAPL
1992-10-12,0.3861607015132904,0.3950892984867096,0.3861607015132904,0.3928571343421936,0.3262784481048584,71635200.0,AAPL
1992-10-13,0.3995535671710968,0.4107142984867096,0.3928571343421936,0.4051339328289032,0.3364746868610382,147179200.0,AAPL
1992-10-14,0.4040178656578064,0.4129464328289032,0.4017857015132904,0.4107142984867096,0.3411092758178711,95726400.0,AAPL
1992-10-15,0.4084821343421936,0.4107142984867096,0.4040178656578064,0.40625,0.3374015986919403,75420800.0,AAPL
1992-10-16,0.4174107015132904,0.4419642984867096,0.4151785671710968,0.4375,0.3633556067943573,451348800.0,AAPL
1992-10-19,0.4375,0.4397321343421936,0.4330357015132904,0.4375,0.3633556067943573,196044800.0,AAPL
1992-10-20,0.4375,0.4464285671710968,0.4330357015132904,0.4386160671710968,0.3642825186252594,287246400.0,AAPL
1992-10-21,0.4397321343421936,0.4419642984867096,0.4285714328289032,0.4330357015132904,0.35964781045913696,114251200.0,AAPL
1992-10-22,0.4330357015132904,0.4397321343421936,0.4308035671710968,0.4352678656578064,0.36150169372558594,84470400.0,AAPL
1992-10-23,0.4397321343421936,0.4419642984867096,0.4308035671710968,0.4352678656578064,0.36150169372558594,91425600.0,AAPL
1992-10-26,0.4352678656578064,0.4598214328289032,0.4330357015132904,0.4598214328289032,0.38189417123794556,250689600.0,AAPL
1992-10-27,0.4598214328289032,0.46875,0.4553571343421936,0.4598214328289032,0.38189417123794556,211960000.0,AAPL
1992-10-28,0.4575892984867096,0.4709821343421936,0.453125,0.4665178656578064,0.38745570182800293,196593600.0,AAPL
1992-10-29,0.4665178656578064,0.4821428656578064,0.4598214328289032,0.4754464328289032,0.3948711156845093,213897600.0,AAPL
1992-10-30,0.4776785671710968,0.4776785671710968,0.4642857015132904,0.46875,0.38930952548980713,129830400.0,AAPL
1992-11-02,0.46875,0.4709821343421936,0.4620535671710968,0.4665178656578064,0.38745570182800293,170094400.0,AAPL
1992-11-03,0.46875,0.46875,0.4598214328289032,0.4642857015132904,0.3856017589569092,112750400.0,AAPL
1992-11-04,0.4642857015132904,0.4709821343421936,0.4642857015132904,0.46875,0.38930952548980713,141960000.0,AAPL
1992-11-05,0.46875,0.4910714328289032,0.46875,0.4910714328289032,0.407848060131073,298054400.0,AAPL
1992-11-06,0.4888392984867096,0.5044642686843872,0.4888392984867096,0.4977678656578064,0.41340959072113037,263972800.0,AAPL
1992-11-09,0.5,0.5,0.4888392984867096,0.4933035671710968,0.40970200300216675,112929600.0,AAPL
1992-11-10,0.4910714328289032,0.5044642686843872,0.4888392984867096,0.5022321343421936,0.4171173870563507,122225600.0,AAPL
1992-11-11,0.5044642686843872,0.5200892686843872,0.5022321343421936,0.5066964030265808,0.4208250939846039,140425600.0,AAPL
1992-11-12,0.5089285969734192,0.5133928656578064,0.5033482313156128,0.5078125,0.421752005815506,107598400.0,AAPL
1992-11-13,0.5089285969734192,0.5111607313156128,0.5,0.5022321343421936,0.4171173870563507,84750400.0,AAPL
1992-11-16,0.5022321343421936,0.515625,0.5,0.5122767686843872,0.42545974254608154,67547200.0,AAPL
1992-11-17,0.5111607313156128,0.5133928656578064,0.4899553656578064,0.4933035671710968,0.40970200300216675,168806400.0,AAPL
1992-11-18,0.5,0.5200892686843872,0.4955357015132904,0.515625,0.42824047803878784,304808000.0,AAPL
1992-11-19,0.515625,0.53125,0.515625,0.5200892686843872,0.43194809556007385,240542400.0,AAPL
1992-11-20,0.5223214030265808,0.5245535969734192,0.5089285969734192,0.5133928656578064,0.42638662457466125,155489600.0,AAPL
1992-11-23,0.5044642686843872,0.5089285969734192,0.5022321343421936,0.5066964030265808,0.4208250939846039,152723200.0,AAPL
1992-11-24,0.5089285969734192,0.5133928656578064,0.5044642686843872,0.5133928656578064,0.42638662457466125,156822400.0,AAPL
1992-11-25,0.5089285969734192,0.5111607313156128,0.5,0.5044642686843872,0.4189712107181549,117342400.0,AAPL
1992-11-27,0.5044642686843872,0.5111607313156128,0.5022321343421936,0.5044642686843872,0.4189712107181549,47196800.0,AAPL
1992-11-30,0.5022321343421936,0.5133928656578064,0.4966517984867096,0.5133928656578064,0.42729294300079346,160507200.0,AAPL
1992-12-01,0.5111607313156128,0.5267857313156128,0.5066964030265808,0.5200892686843872,0.43286627531051636,130144000.0,AAPL
1992-12-02,0.5200892686843872,0.5223214030265808,0.5089285969734192,0.5111607313156128,0.42543524503707886,97776000.0,AAPL
1992-12-03,0.5044642686843872,0.5145089030265808,0.5011160969734192,0.5133928656578064,0.42729294300079346,187588800.0,AAPL
1992-12-04,0.5111607313156128,0.5133928656578064,0.5044642686843872,0.5078125,0.42264845967292786,95782400.0,AAPL
1992-12-07,0.5066964030265808,0.515625,0.5066964030265808,0.515625,0.4291507601737976,144222400.0,AAPL
1992-12-08,0.515625,0.5245535969734192,0.515625,0.5189732313156128,0.43193739652633667,196638400.0,AAPL
1992-12-09,0.515625,0.5178571343421936,0.5111607313156128,0.5145089030265808,0.4282219111919403,159409600.0,AAPL
1992-12-10,0.5111607313156128,0.5145089030265808,0.5044642686843872,0.5111607313156128,0.42543524503707886,140190400.0,AAPL
1992-12-11,0.5111607313156128,0.5200892686843872,0.5111607313156128,0.5133928656578064,0.42729294300079346,120187200.0,AAPL
1992-12-14,0.5133928656578064,0.515625,0.5066964030265808,0.5111607313156128,0.42543524503707886,110510400.0,AAPL
1992-12-15,0.5066964030265808,0.5089285969734192,0.4955357015132904,0.5033482313156128,0.4189329445362091,182537600.0,AAPL
1992-12-16,0.5022321343421936,0.5089285969734192,0.4866071343421936,0.4910714328289032,0.40871500968933105,225926400.0,AAPL
1992-12-17,0.4933035671710968,0.5133928656578064,0.4933035671710968,0.5078125,0.42264845967292786,233867200.0,AAPL
1992-12-18,0.5133928656578064,0.5290178656578064,0.5111607313156128,0.5200892686843872,0.43286627531051636,235457600.0,AAPL
1992-12-21,0.5200892686843872,0.5357142686843872,0.5178571343421936,0.5323660969734192,0.4430842101573944,256065600.0,AAPL
1992-12-22,0.5334821343421936,0.546875,0.5334821343421936,0.5412946343421936,0.45051538944244385,280168000.0,AAPL
1992-12-23,0.5379464030265808,0.5401785969734192,0.5290178656578064,0.5334821343421936,0.44401317834854126,112336000.0,AAPL
1992-12-24,0.5357142686843872,0.5357142686843872,0.5267857313156128,0.5267857313156128,0.4384397268295288,45964800.0,AAPL
1992-12-28,0.5290178656578064,0.5334821343421936,0.5290178656578064,0.53125,0.4421554505825043,70448000.0,AAPL
1992-12-29,0.53125,0.5424107313156128,0.53125,0.5323660969734192,0.4430842101573944,116278400.0,AAPL
1992-12-30,0.5334821343421936,0.5334821343421936,0.5245535969734192,0.5245535969734192,0.4365820586681366,100587200.0,AAPL
1992-12-31,0.5245535969734192,0.5357142686843872,0.5245535969734192,0.5334821343421936,0.44401317834854126,92232000.0,AAPL
1993-01-04,0.53125,0.5357142686843872,0.515625,0.5200892686843872,0.43286627531051636,129136000.0,AAPL
1993-01-05,0.5178571343421936,0.5290178656578064,0.5111607313156128,0.5290178656578064,0.4402976334095001,186256000.0,AAPL
1993-01-06,0.5424107313156128,0.5535714030265808,0.5401785969734192,0.5513392686843872,0.45887553691864014,281400000.0,AAPL
1993-01-07,0.5513392686843872,0.5580357313156128,0.5412946343421936,0.5446428656578064,0.45330217480659485,272137600.0,AAPL
1993-01-08,0.5424107313156128,0.5625,0.5334821343421936,0.5558035969734192,0.46259117126464844,320936000.0,AAPL
1993-01-11,0.5535714030265808,0.5747767686843872,0.5513392686843872,0.5725446343421936,0.47652462124824524,273728000.0,AAPL
1993-01-12,0.5602678656578064,0.5691964030265808,0.5491071343421936,0.5491071343421936,0.45701757073402405,346158400.0,AAPL
1993-01-13,0.5491071343421936,0.5714285969734192,0.546875,0.5669642686843872,0.4718799889087677,199640000.0,AAPL
1993-01-14,0.5714285969734192,0.5825892686843872,0.5691964030265808,0.5803571343421936,0.4830268621444702,367808000.0,AAPL
1993-01-15,0.5446428656578064,0.5558035969734192,0.5357142686843872,0.5379464030265808,0.4477287530899048,902630400.0,AAPL
1993-01-18,0.53125,0.5357142686843872,0.5178571343421936,0.53125,0.4421554505825043,333636800.0,AAPL
1993-01-19,0.5334821343421936,0.5401785969734192,0.5290178656578064,0.5334821343421936,0.44401317834854126,274041600.0,AAPL
1993-01-20,0.5334821343421936,0.5379464030265808,0.53125,0.5357142686843872,0.44587090611457825,158737600.0,AAPL
1993-01-21,0.5334821343421936,0.5379464030265808,0.5245535969734192,0.5357142686843872,0.44587090611457825,184419200.0,AAPL
1993-01-22,0.5379464030265808,0.5379464030265808,0.5267857313156128,0.53125,0.4421554505825043,146944000.0,AAPL
1993-01-25,0.5290178656578064,0.5401785969734192,0.5290178656578064,0.5357142686843872,0.44587090611457825,202272000.0,AAPL
1993-01-26,0.5401785969734192,0.5535714030265808,0.5401785969734192,0.5424107313156128,0.4514442980289459,285622400.0,AAPL
1993-01-27,0.5446428656578064,0.5513392686843872,0.5245535969734192,0.5379464030265808,0.4477287530899048,226620800.0,AAPL
1993-01-28,0.5357142686843872,0.5379464030265808,0.5290178656578064,0.5345982313156128,0.44494205713272095,184038400.0,AAPL
1993-01-29,0.5379464030265808,0.546875,0.5267857313156128,0.53125,0.4421554505825043,266100800.0,AAPL
1993-02-01,0.5290178656578064,0.546875,0.5290178656578064,0.546875,0.4551598131656647,240553600.0,AAPL
1993-02-02,0.5424107313156128,0.5491071343421936,0.5379464030265808,0.5379464030265808,0.4477287530899048,182336000.0,AAPL
1993-02-03,0.5446428656578064,0.5446428656578064,0.5223214030265808,0.5357142686843872,0.44587090611457825,264185600.0,AAPL
1993-02-04,0.5357142686843872,0.5379464030265808,0.5267857313156128,0.53125,0.4421554505825043,208152000.0,AAPL
1993-02-05,0.5290178656578064,0.53125,0.5022321343421936,0.5111607313156128,0.42543524503707886,367617600.0,AAPL
1993-02-08,0.5089285969734192,0.5133928656578064,0.4955357015132904,0.5044642686843872,0.4198617935180664,281075200.0,AAPL
1993-02-09,0.5089285969734192,0.5122767686843872,0.5044642686843872,0.5078125,0.42264845967292786,238660800.0,AAPL
1993-02-10,0.5089285969734192,0.5111607313156128,0.4910714328289032,0.4977678656578064,0.41428834199905396,268284800.0,AAPL
1993-02-11,0.4977678656578064,0.5022321343421936,0.4910714328289032,0.4921875,0.40964382886886597,168268800.0,AAPL
1993-02-12,0.4910714328289032,0.4955357015132904,0.4799107015132904,0.4810267984867096,0.4012272357940674,275396800.0,AAPL
1993-02-16,0.4776785671710968,0.4776785671710968,0.4598214328289032,0.4732142984867096,0.39471080899238586,407736000.0,AAPL
1993-02-17,0.4754464328289032,0.4821428656578064,0.4642857015132904,0.4810267984867096,0.4012272357940674,249580800.0,AAPL
1993-02-18,0.4910714328289032,0.4933035671710968,0.4776785671710968,0.4910714328289032,0.4096054434776306,280123200.0,AAPL
1993-02-19,0.4933035671710968,0.4955357015132904,0.4888392984867096,0.4910714328289032,0.4096054434776306,177800000.0,AAPL
1993-02-22,0.4910714328289032,0.5,0.4888392984867096,0.4921875,0.41053637862205505,98761600.0,AAPL
1993-02-23,0.4910714328289032,0.4933035671710968,0.4821428656578064,0.484375,0.40401995182037354,194073600.0,AAPL
1993-02-24,0.4654017984867096,0.4810267984867096,0.4654017984867096,0.4787946343421936,0.3993653953075409,286563200.0,AAPL
1993-02-25,0.4754464328289032,0.4888392984867096,0.4754464328289032,0.4888392984867096,0.40774375200271606,167227200.0,AAPL
1993-02-26,0.484375,0.484375,0.4665178656578064,0.4732142984867096,0.39471080899238586,294884800.0,AAPL
1993-03-01,0.4732142984867096,0.4776785671710968,0.4709821343421936,0.4754464328289032,0.3965725302696228,119302400.0,AAPL
1993-03-02,0.4732142984867096,0.4866071343421936,0.4732142984867096,0.484375,0.40401995182037354,147694400.0,AAPL
1993-03-03,0.4821428656578064,0.4910714328289032,0.4754464328289032,0.4877232015132904,0.40681275725364685,202697600.0,AAPL
1993-03-04,0.4866071343421936,0.4933035671710968,0.4776785671710968,0.4910714328289032,0.4096054434776306,188339200.0,AAPL
1993-03-05,0.4888392984867096,0.4977678656578064,0.4888392984867096,0.4910714328289032,0.4096054434776306,111619200.0,AAPL
1993-03-08,0.4910714328289032,0.5066964030265808,0.4910714328289032,0.5044642686843872,0.42077645659446716,177004800.0,AAPL
1993-03-09,0.5044642686843872,0.5133928656578064,0.5044642686843872,0.5066964030265808,0.4226383864879608,154828800.0,AAPL
1993-03-10,0.5066964030265808,0.5111607313156128,0.5,0.5066964030265808,0.4226383864879608,132496000.0,AAPL
1993-03-11,0.5089285969734192,0.5111607313156128,0.5022321343421936,0.5078125,0.4235692322254181,144614400.0,AAPL
1993-03-12,0.5066964030265808,0.5066964030265808,0.4955357015132904,0.5022321343421936,0.4189147353172302,126694400.0,AAPL
1993-03-15,0.5,0.5111607313156128,0.4944196343421936,0.5089285969734192,0.4245002269744873,136035200.0,AAPL
1993-03-16,0.5111607313156128,0.515625,0.5044642686843872,0.5044642686843872,0.42077645659446716,101281600.0,AAPL
1993-03-17,0.5044642686843872,0.5089285969734192,0.4910714328289032,0.4921875,0.41053637862205505,176220800.0,AAPL
1993-03-18,0.4910714328289032,0.4966517984867096,0.4866071343421936,0.4866071343421936,0.4058817923069,106187200.0,AAPL
1993-03-19,0.4910714328289032,0.4933035671710968,0.4776785671710968,0.4799107015132904,0.4002961814403534,154100800.0,AAPL
1993-03-22,0.4776785671710968,0.4810267984867096,0.4709821343421936,0.4754464328289032,0.3965725302696228,165200000.0,AAPL
1993-03-23,0.4754464328289032,0.4821428656578064,0.4698660671710968,0.4709821343421936,0.3928488492965698,102536000.0,AAPL
1993-03-24,0.4709821343421936,0.484375,0.46875,0.4799107015132904,0.4002961814403534,143068800.0,AAPL
1993-03-25,0.4799107015132904,0.4888392984867096,0.4776785671710968,0.4888392984867096,0.40774375200271606,171046400.0,AAPL
1993-03-26,0.4888392984867096,0.4888392984867096,0.46875,0.4754464328289032,0.3965725302696228,151760000.0,AAPL
1993-03-29,0.4665178656578064,0.46875,0.453125,0.4553571343421936,0.3798159658908844,261710400.0,AAPL
1993-03-30,0.4564732015132904,0.4665178656578064,0.4486607015132904,0.4665178656578064,0.3891253173351288,264051200.0,AAPL
1993-03-31,0.46875,0.4709821343421936,0.4575892984867096,0.4598214328289032,0.3835397958755493,223036800.0,AAPL
1993-04-01,0.4575892984867096,0.4642857015132904,0.4553571343421936,0.4620535671710968,0.3854016065597534,108203200.0,AAPL
1993-04-02,0.4508928656578064,0.4575892984867096,0.4419642984867096,0.4475446343421936,0.37329956889152527,253792000.0,AAPL
1993-04-05,0.4464285671710968,0.4508928656578064,0.4419642984867096,0.4464285671710968,0.37236857414245605,149172800.0,AAPL
1993-04-06,0.4464285671710968,0.4486607015132904,0.4352678656578064,0.4352678656578064,0.3630593717098236,168369600.0,AAPL
1993-04-07,0.4375,0.453125,0.4330357015132904,0.4508928656578064,0.3760923445224762,162848000.0,AAPL
1993-04-08,0.4464285671710968,0.4508928656578064,0.4375,0.4441964328289032,0.3705068528652191,163430400.0,AAPL
1993-04-12,0.4419642984867096,0.4553571343421936,0.4419642984867096,0.4464285671710968,0.37236857414245605,93049600.0,AAPL
1993-04-13,0.4508928656578064,0.4575892984867096,0.4308035671710968,0.4330357015132904,0.3611975312232971,164483200.0,AAPL
1993-04-14,0.4308035671710968,0.4352678656578064,0.4252232015132904,0.4352678656578064,0.3630593717098236,170060800.0,AAPL
1993-04-15,0.4308035671710968,0.4308035671710968,0.4174107015132904,0.421875,0.3518883287906647,218702400.0,AAPL
1993-04-16,0.4308035671710968,0.4352678656578064,0.4229910671710968,0.4296875,0.3584047555923462,686795200.0,AAPL
1993-04-19,0.4330357015132904,0.4419642984867096,0.4308035671710968,0.4330357015132904,0.3611975312232971,227864000.0,AAPL
1993-04-20,0.4352678656578064,0.4486607015132904,0.4308035671710968,0.4464285671710968,0.37236857414245605,240049600.0,AAPL
1993-04-21,0.4486607015132904,0.453125,0.4397321343421936,0.4430803656578064,0.3695757985115051,205273600.0,AAPL
1993-04-22,0.4397321343421936,0.4508928656578064,0.4375,0.4464285671710968,0.37236857414245605,157673600.0,AAPL
1993-04-23,0.4441964328289032,0.4486607015132904,0.4352678656578064,0.4397321343421936,0.366783082485199,134142400.0,AAPL
1993-04-26,0.4397321343421936,0.4441964328289032,0.4330357015132904,0.4375,0.36492130160331726,102804800.0,AAPL
1993-04-27,0.4352678656578064,0.4486607015132904,0.4352678656578064,0.4486607015132904,0.3742305338382721,129673600.0,AAPL
1993-04-28,0.4441964328289032,0.4642857015132904,0.4441964328289032,0.4587053656578064,0.3826088011264801,163240000.0,AAPL
1993-04-29,0.4598214328289032,0.4620535671710968,0.4475446343421936,0.453125,0.3779540956020355,82443200.0,AAPL
1993-04-30,0.453125,0.46875,0.453125,0.4575892984867096,0.3816778361797333,132339200.0,AAPL
1993-05-03,0.4575892984867096,0.4642857015132904,0.4553571343421936,0.4631696343421936,0.3863324522972107,65184000.0,AAPL
1993-05-04,0.4665178656578064,0.484375,0.4642857015132904,0.4765625,0.3975035548210144,170822400.0,AAPL
1993-05-05,0.4732142984867096,0.4955357015132904,0.4732142984867096,0.4866071343421936,0.4058817923069,253064000.0,AAPL
1993-05-06,0.4866071343421936,0.4888392984867096,0.4776785671710968,0.4799107015132904,0.4002961814403534,70459200.0,AAPL
1993-05-07,0.4776785671710968,0.4888392984867096,0.4776785671710968,0.4888392984867096,0.40774375200271606,81894400.0,AAPL
1993-05-10,0.4910714328289032,0.4988839328289032,0.4910714328289032,0.4910714328289032,0.4096054434776306,137928000.0,AAPL
1993-05-11,0.4910714328289032,0.4933035671710968,0.4821428656578064,0.4866071343421936,0.4058817923069,158379200.0,AAPL
1993-05-12,0.484375,0.4888392984867096,0.4732142984867096,0.4754464328289032,0.3965725302696228,105224000.0,AAPL
1993-05-13,0.4776785671710968,0.4977678656578064,0.4776785671710968,0.4955357015132904,0.4133290946483612,361726400.0,AAPL
1993-05-14,0.4933035671710968,0.5,0.4910714328289032,0.4955357015132904,0.4133290946483612,117409600.0,AAPL
1993-05-17,0.4955357015132904,0.5,0.4910714328289032,0.4977678656578064,0.41519102454185486,69641600.0,AAPL
1993-05-18,0.4955357015132904,0.5022321343421936,0.4910714328289032,0.4955357015132904,0.4133290946483612,163475200.0,AAPL
1993-05-19,0.4888392984867096,0.5133928656578064,0.4866071343421936,0.5111607313156128,0.42636212706565857,172771200.0,AAPL
1993-05-20,0.5111607313156128,0.5267857313156128,0.5111607313156128,0.5245535969734192,0.4375331401824951,290528000.0,AAPL
1993-05-21,0.5245535969734192,0.5279017686843872,0.5066964030265808,0.5133928656578064,0.4282239079475403,148198400.0,AAPL
1993-05-24,0.5066964030265808,0.5245535969734192,0.5066964030265808,0.5145089030265808,0.4291546940803528,150315200.0,AAPL
1993-05-25,0.5066964030265808,0.5133928656578064,0.4977678656578064,0.5033482313156128,0.4198455810546875,180723200.0,AAPL
1993-05-26,0.5,0.515625,0.4944196343421936,0.515625,0.4300857186317444,121564800.0,AAPL
1993-05-27,0.515625,0.5223214030265808,0.5111607313156128,0.5133928656578064,0.4282239079475403,197288000.0,AAPL
1993-05-28,0.5089285969734192,0.5133928656578064,0.5022321343421936,0.5055803656578064,0.4225882589817047,183948800.0,AAPL
1993-06-01,0.5044642686843872,0.515625,0.5044642686843872,0.5089285969734192,0.42538681626319885,135072000.0,AAPL
1993-06-02,0.5066964030265808,0.5200892686843872,0.5,0.5089285969734192,0.42538681626319885,200480000.0,AAPL
1993-06-03,0.5089285969734192,0.5111607313156128,0.5,0.5033482313156128,0.42072251439094543,156856000.0,AAPL
1993-06-04,0.4977678656578064,0.5022321343421936,0.4866071343421936,0.4899553656578064,0.40952810645103455,213684800.0,AAPL
1993-06-07,0.4866071343421936,0.4888392984867096,0.4497767984867096,0.453125,0.3787434697151184,482305600.0,AAPL
1993-06-08,0.4352678656578064,0.4464285671710968,0.4285714328289032,0.4419642984867096,0.3694148361682892,621096000.0,AAPL
1993-06-09,0.4017857015132904,0.4073660671710968,0.3928571343421936,0.3950892984867096,0.33023446798324585,1178419200.0,AAPL
1993-06-10,0.3883928656578064,0.3995535671710968,0.3816964328289032,0.3973214328289032,0.3321002423763275,553705600.0,AAPL
1993-06-11,0.4017857015132904,0.4040178656578064,0.3872767984867096,0.390625,0.32650312781333923,242323200.0,AAPL
1993-06-14,0.3928571343421936,0.3995535671710968,0.3883928656578064,0.3984375,0.3330330550670624,249491200.0,AAPL
1993-06-15,0.4040178656578064,0.4040178656578064,0.3738839328289032,0.375,0.3134428560733795,448324800.0,AAPL
1993-06-16,0.3772321343421936,0.3861607015132904,0.3705357015132904,0.3772321343421936,0.31530869007110596,353080000.0,AAPL
1993-06-17,0.3794642984867096,0.3794642984867096,0.3616071343421936,0.3683035671710968,0.30784571170806885,409438400.0,AAPL
1993-06-18,0.3716517984867096,0.3761160671710968,0.3549107015132904,0.3660714328289032,0.3059798777103424,311292800.0,AAPL
1993-06-21,0.3616071343421936,0.3616071343421936,0.3526785671710968,0.3537946343421936,0.2957184314727783,273582400.0,AAPL
1993-06-22,0.3649553656578064,0.375,0.3549107015132904,0.3694196343421936,0.30877846479415894,336380800.0,AAPL
1993-06-23,0.3727678656578064,0.3727678656578064,0.3571428656578064,0.3616071343421936,0.3022485375404358,180723200.0,AAPL
1993-06-24,0.3616071343421936,0.3727678656578064,0.3571428656578064,0.3727678656578064,0.31157711148262024,222835200.0,AAPL
1993-06-25,0.3604910671710968,0.3638392984867096,0.3526785671710968,0.3571428656578064,0.29851701855659485,257163200.0,AAPL
1993-06-28,0.3616071343421936,0.3616071343421936,0.3459821343421936,0.3582589328289032,0.29944995045661926,353617600.0,AAPL
1993-06-29,0.359375,0.359375,0.34375,0.3482142984867096,0.2910541892051697,294268800.0,AAPL
1993-06-30,0.3459821343421936,0.3549107015132904,0.34375,0.3526785671710968,0.29478564858436584,200256000.0,AAPL
1993-07-01,0.3482142984867096,0.3549107015132904,0.3392857015132904,0.3392857015132904,0.28359121084213257,218164800.0,AAPL
1993-07-02,0.3415178656578064,0.3459821343421936,0.3370535671710968,0.34375,0.2873227000236511,191632000.0,AAPL
1993-07-06,0.3415178656578064,0.3482142984867096,0.3348214328289032,0.3370535671710968,0.28172534704208374,155254400.0,AAPL
1993-07-07,0.3348214328289032,0.3381696343421936,0.3236607015132904,0.3258928656578064,0.27239689230918884,227035200.0,AAPL
1993-07-08,0.3258928656578064,0.3348214328289032,0.3236607015132904,0.3258928656578064,0.27239689230918884,138969600.0,AAPL
1993-07-09,0.3303571343421936,0.3325892984867096,0.3258928656578064,0.328125,0.2742624878883362,156878400.0,AAPL
1993-07-12,0.328125,0.3404017984867096,0.3236607015132904,0.3392857015132904,0.28359121084213257,173880000.0,AAPL
1993-07-13,0.3459821343421936,0.3459821343421936,0.3303571343421936,0.3325892984867096,0.2779940366744995,158110400.0,AAPL
1993-07-14,0.328125,0.3348214328289032,0.3191964328289032,0.3325892984867096,0.2779940366744995,246299200.0,AAPL
1993-07-15,0.3325892984867096,0.3370535671710968,0.3147321343421936,0.3191964328289032,0.26679959893226624,338038400.0,AAPL
1993-07-16,0.2544642984867096,0.2645089328289032,0.2366071492433548,0.2455357164144516,0.2052304893732071,2120596800.0,AAPL
1993-07-19,0.25,0.2566964328289032,0.2276785671710968,0.2287946492433548,0.19123752415180206,806232000.0,AAPL
1993-07-20,0.234375,0.2477678507566452,0.2299107164144516,0.2399553507566452,0.2005661129951477,531910400.0,AAPL
1993-07-21,0.2321428507566452,0.2388392835855484,0.2276785671710968,0.234375,0.1959018111228943,455907200.0,AAPL
1993-07-22,0.2321428507566452,0.2410714328289032,0.2299107164144516,0.2366071492433548,0.19776763021945953,211176000.0,AAPL
1993-07-23,0.2410714328289032,0.2455357164144516,0.2321428507566452,0.234375,0.1959018111228943,233777600.0,AAPL
1993-07-26,0.2388392835855484,0.2455357164144516,0.2321428507566452,0.2399553507566452,0.2005661129951477,152824000.0,AAPL
